name,n,years,cagr,ann_vol,sharpe,sharpe_se_lo,mean_t_hac,sortino,max_drawdown,calmar,skew,excess_kurtosis,var_95,cvar_95,var_99,cvar_99,worst_day,worst_week,best_day,hit_rate,longest_drawdown_days,ann_turnover,avg_weight,max_weight,time_invested,feb_2018,contango_threshold,vol_target,max_stress_loss,rebalance,is_chosen
cell,2695,10.69,0.0066439345455220344,0.19205303960660222,0.013863799571039306,0.3064211739506443,0.050489669466136554,0.016764567989423433,-0.45804525884232195,0.014504973945836977,-4.717883289315103,77.30168760964078,-0.014530872780611838,-0.03236887870260847,-0.03621690458794062,-0.07325294467420294,-0.23662427265857222,-0.37374521646981373,0.10448571178187908,0.7413729128014842,2184,8.32749223554239,0.1926460801493754,0.590244418488757,0.5925788497217068,-0.000949281719414774,0.95,0.15,1.0,21,False
cell,2695,10.69,0.01832203687070555,0.0762205211650914,-0.027763383623990567,0.30456302343326375,-0.08646322754218937,-0.03341005456241579,-0.1840963877267543,0.09952415197793069,-4.6260288495944835,58.90010604032451,-0.005986526177779391,-0.012735461897289193,-0.014138605595432395,-0.028957149622367808,-0.07580680219004733,-0.10352276695788454,0.025384523677357038,0.7024118738404452,1515,6.709311484602783,0.09208723249101684,0.3930427933840905,0.5907235621521336,-0.0004526698910201077,0.95,0.2,0.1,1,False
cell,2695,10.69,0.021960085263919016,0.12328152525152576,0.057948211141602805,0.31751134264807285,0.20799576412221385,0.06476337762904005,-0.35560163145727874,0.06175473710265375,-20.698487901544787,774.5904168009796,-0.006058941713701764,-0.015201171425155107,-0.014905313745283933,-0.039642722769679756,-0.2938429201337189,-0.31979698768663545,0.07807715165126392,0.7432282003710575,2184,4.394256526283836,0.09185386344309178,0.3930427933840905,0.5862708719851577,-0.23870818671938565,0.95,0.2,0.1,5,False
cell,2695,10.69,0.05977390549518291,0.09560952545468675,0.41306555447511584,0.3245062111499892,1.7027231522314565,0.531177847720313,-0.1658207787735011,0.36047295120251266,-4.1697222294566245,106.3088332041777,-0.006367151770032199,-0.014223703227073912,-0.01483724704692466,-0.03295101807038085,-0.12877639463156332,-0.11566665219396166,0.07292829298191641,0.7476808905380334,901,3.587047261357472,0.09445432494824568,0.3930427933840905,0.5925788497217068,-0.0004526698910201077,0.95,0.2,0.1,21,False
cell,2695,10.69,0.0042006209961793495,0.12237099138461621,-0.09299117866199406,0.30218282926768464,-0.2880590165711663,-0.11151827117005222,-0.2775168226313063,0.0151364553555734,-4.084624412178502,46.11797717208024,-0.011238292179880151,-0.02141095844673092,-0.02417880320889712,-0.044668051556341,-0.11672792274336695,-0.14255965689763894,0.03591702426996894,0.6931354359925789,2184,12.042591719940676,0.16251062472737685,0.6114597031749016,0.5907235621521336,-0.0009336193748308297,0.95,0.2,0.2,1,False
cell,2695,10.69,-0.0033163561546996068,0.20728512866079804,0.008232145737323296,0.307542878147174,0.02894767681635543,0.009112297711825243,-0.6096169678966303,-0.00544006536783593,-22.08062600890356,850.5489619263976,-0.01102869651306932,-0.025998668617827007,-0.026637836895418956,-0.06507573524565315,-0.5064630850532034,-0.5373597758140558,0.13306214450539255,0.7358070500927644,2184,8.13549536701955,0.16215362496769775,0.6114597031749016,0.5862708719851577,-0.4407920047578071,0.95,0.2,0.2,5,False
cell,2695,10.69,0.06946430301083795,0.15313463346999603,0.3650282028713861,0.3163392250332869,1.398828422294097,0.46853708357925256,-0.2287078862474471,0.3037250011382733,-2.7833067282507433,46.58830391385861,-0.011601402532045373,-0.024776944111878592,-0.027129702201196367,-0.05400112248660832,-0.14267582112975175,-0.15009190699999153,0.08731429401094047,0.7424860853432282,1364,6.650371731725577,0.1660342764192688,0.6114597031749016,0.5925788497217068,-0.0011263451794902846,0.95,0.2,0.2,21,False
cell,2695,10.69,-0.02087209175622895,0.15336750134307034,-0.21002408811196052,0.29747003811386497,-0.659448198931455,-0.24910499289104482,-0.4322675626604866,-0.048285121436748644,-4.240136179979307,51.7840183086837,-0.01462019489739068,-0.027590448117554966,-0.03267047548730164,-0.05521460800357764,-0.16992324637235354,-0.2064107762306906,0.045732955067908636,0.6920222634508348,2382,16.05833193649403,0.20734576327803225,0.9171895547623523,0.5907235621521336,-0.0009336193748308297,0.95,0.2,0.3,1,False
cell,2695,10.69,-0.014606261778201013,0.22738696011764503,-0.022923352724869644,0.30203269636810914,-0.08067991945761559,-0.02577194161318701,-0.6628631617115566,-0.02203510863461876,-17.117343966727127,589.7988563090784,-0.014626250638086105,-0.032340885143158284,-0.035593969202803236,-0.07491131074683802,-0.5064630850532034,-0.5365407815821108,0.13306214450539255,0.7343228200371058,2184,10.777929111901978,0.20666771881795737,0.9171895547623523,0.5862708719851577,-0.4407920047578071,0.95,0.2,0.3,5,False
cell,2695,10.69,0.054466448410585455,0.18769554779976944,0.25489335299777344,0.31263513490657907,0.9627412724303163,0.3221513641271368,-0.3102712442444493,0.17554462239392607,-2.673490166449356,35.38389950208938,-0.015132639766892829,-0.031842640097405964,-0.03568406340739313,-0.06715965700309334,-0.14267582112975175,-0.2204839094421921,0.10454574385391142,0.7417439703153988,1418,8.666400539469162,0.20859029011624688,0.7869925579850093,0.5925788497217068,-0.0013611820409152875,0.95,0.2,0.3,21,False
