date,realised_vol,move_quantile,floor,w_vol_target,w_stress_budget,stress_move,weight,binding,stress_source
2009-04-02,0.6806380022518915,0.2117019884436503,0.1402818584731837,0.22038146489576668,0.944724239343812,0.2117019884436503,0.0,signal_off,model
2009-04-03,0.6643025810040427,0.19569546328492893,0.1402818584731837,0.2258007183613323,1.0219960986464145,0.19569546328492893,0.0,signal_off,model
2009-04-06,0.6644171798776182,0.1831707835147656,0.1402818584731837,0.2257617721860069,1.091877187847907,0.1831707835147656,0.0,signal_off,model
2009-04-07,0.6623996612229822,0.1713883247181474,0.1402818584731837,0.2264493911773089,1.1669406322099551,0.1713883247181474,0.0,signal_off,model
2009-04-08,0.6097709170733994,0.162093515919695,0.1402818584731837,0.2459940213612126,1.2338556472492384,0.162093515919695,0.0,signal_off,model
2009-04-09,0.6279244082084425,0.15872071134073049,0.1402818584731837,0.23888225722578818,1.2600749978410444,0.15872071134073049,0.0,signal_off,model
2009-04-13,0.625772747346985,0.15036686855786238,0.1402818584731837,0.23970363144757795,1.3300802358801427,0.15036686855786238,0.23970363144757795,vol_target,model
2009-04-14,0.6235487747969154,0.14340405249058052,0.1402818584731837,0.24055856744944087,1.394660726293889,0.14340405249058052,0.24055856744944087,vol_target,model
2009-04-15,0.612694037345406,0.13881757772359019,0.1402818584731837,0.24482040114165102,1.425701100461483,0.1402818584731837,0.24482040114165102,vol_target,floor
2009-04-16,0.608264779722429,0.13861430370222377,0.1402818584731837,0.24660313238660617,1.425701100461483,0.1402818584731837,0.0,signal_off,floor
2009-04-17,0.6108387121678872,0.13493243492281728,0.1402818584731837,0.2455640040685125,1.425701100461483,0.1402818584731837,0.2455640040685125,vol_target,floor
2009-04-20,0.6269090845392986,0.24124489780174663,0.1402818584731837,0.2392691439624481,0.8290330772688864,0.24124489780174663,0.0,signal_off,model
2009-04-21,0.5668425853534899,0.22341238068073294,0.1402818584731837,0.26462373130709327,0.8952055360164201,0.22341238068073294,0.0,signal_off,model
2009-04-22,0.5165256121308355,0.2091454562312514,0.1402818584731837,0.29040186290318,0.9562722690894165,0.2091454562312514,0.0,signal_off,model
2009-04-23,0.5132216868158012,0.19313093409004176,0.1402818584731837,0.29227135924565095,1.0355668859694727,0.19313093409004176,0.0,signal_off,model
2009-04-24,0.5088353350608202,0.17942113324158257,0.1402818584731837,0.2947908481671595,1.1146958910949967,0.17942113324158257,0.0,signal_off,model
2009-04-27,0.510752006455937,0.18095747400926032,0.1402818584731837,0.29368460251548834,1.1052320502095714,0.18095747400926032,0.0,signal_off,model
2009-04-28,0.4944816390627694,0.1690901604573736,0.1402818584731837,0.3033479671445577,1.1828009356607037,0.1690901604573736,0.0,signal_off,model
2009-04-29,0.42806765858096346,0.1644872033205699,0.1402818584731837,0.35041189632790126,1.2159000576489774,0.1644872033205699,0.35041189632790126,vol_target,model
2009-04-30,0.433667786033486,0.15912019044896827,0.1402818584731837,0.34588688583942373,1.2569115172354093,0.15912019044896827,0.0,signal_off,model
2009-05-01,0.431023554412755,0.15108600442386824,0.1402818584731837,0.3480088233330228,1.3237493490059125,0.15108600442386824,0.0,signal_off,model
2009-05-04,0.4497897368517818,0.15105164356361778,0.1402818584731837,0.3334891566221511,1.3240504722861017,0.15105164356361778,0.0,signal_off,model
2009-05-05,0.44861359746025936,0.1439484163954584,0.1402818584731837,0.3343634719259436,1.389386594226611,0.1439484163954584,0.3343634719259436,vol_target,model
2009-05-06,0.453296190514963,0.1421648657609386,0.1402818584731837,0.33090946524301,1.4068173520194205,0.1421648657609386,0.33090946524301,vol_target,model
2009-05-07,0.45873166927035425,0.14270946226949563,0.1402818584731837,0.3269885426453896,1.401448767442734,0.14270946226949563,0.3269885426453896,vol_target,model
2009-05-08,0.469479265202628,0.14283088381616202,0.1402818584731837,0.3195029282821676,1.4002573859125629,0.14283088381616202,0.3195029282821676,vol_target,model
2009-05-11,0.4591610097780829,0.13914054404364437,0.1402818584731837,0.3266827905803598,1.425701100461483,0.1402818584731837,0.3266827905803598,vol_target,floor
2009-05-12,0.4591889567477344,0.13421489940293185,0.1402818584731837,0.32666290814656024,1.425701100461483,0.1402818584731837,0.32666290814656024,vol_target,floor
2009-05-13,0.4815900537592883,0.15847426668087147,0.1402818584731837,0.31146822661535706,1.2620345510274626,0.15847426668087147,0.31146822661535706,vol_target,model
2009-05-14,0.49479567038752265,0.15573387191118213,0.1402818584731837,0.3031554416846865,1.2842421340045,0.15573387191118213,0.3031554416846865,vol_target,model
2009-05-15,0.49574181121886357,0.16341163001136638,0.1402818584731837,0.30257685877089946,1.2239030966528432,0.16341163001136638,0.30257685877089946,vol_target,model
2009-05-18,0.546876991237289,0.1719305375474496,0.1402818584731837,0.27428471558225653,1.1632604821281605,0.1719305375474496,0.0,signal_off,model
2009-05-19,0.4509686167870721,0.16184674805100263,0.1402818584731837,0.33261738049240686,1.23573690796045,0.16184674805100263,0.33261738049240686,vol_target,model
2009-05-20,0.4428320267460609,0.15363085883852579,0.1402818584731837,0.33872888802149914,1.301821792262521,0.15363085883852579,0.33872888802149914,vol_target,model
2009-05-21,0.491773887744379,0.20737398586110656,0.1402818584731837,0.30501822837321746,0.9644411239409487,0.20737398586110656,0.30501822837321746,vol_target,model
2009-05-22,0.4976185863901452,0.19713521719919125,0.1402818584731837,0.30143568609070465,1.0145320701268414,0.19713521719919125,0.0,signal_off,model
2009-05-26,0.5146694678769257,0.18836463223582767,0.1402818584731837,0.2914491909123117,1.0617704482315191,0.18836463223582767,0.2914491909123117,vol_target,model
2009-05-27,0.5199845252910492,0.1943380384792618,0.1402818584731837,0.28847012305999103,1.029134602597846,0.1943380384792618,0.0,signal_off,model
2009-05-28,0.5206036281899022,0.18065224251334774,0.1402818584731837,0.2881270737999621,1.1070994592564924,0.18065224251334774,0.0,signal_off,model
2009-05-29,0.5148025862282138,0.1719776627545122,0.1402818584731837,0.29137382758505503,1.1629417262489956,0.1719776627545122,0.0,signal_off,model
2009-06-01,0.5122984593131713,0.16291277621765346,0.1402818584731837,0.29279806970550354,1.2276507996696193,0.16291277621765346,0.29279806970550354,vol_target,model
2009-06-02,0.514240432333007,0.1545671595410768,0.1402818584731837,0.2916923496650773,1.2939359214067025,0.1545671595410768,0.2916923496650773,vol_target,model
2009-06-03,0.5388718442707368,0.2035794084117957,0.1402818584731837,0.2783593197432633,0.9824176303501416,0.2035794084117957,0.2783593197432633,vol_target,model
2009-06-04,0.5392962583865041,0.18807844096181758,0.1402818584731837,0.27814025717289076,1.0633861009120267,0.18807844096181758,0.27814025717289076,vol_target,model
2009-06-05,0.5281820802566619,0.17479148711512818,0.1402818584731837,0.283992974405928,1.1442204840803716,0.17479148711512818,0.283992974405928,vol_target,model
2009-06-08,0.5244841744502424,0.1637304634085107,0.1402818584731837,0.2859952831889124,1.2215197821861417,0.1637304634085107,0.2859952831889124,vol_target,model
2009-06-09,0.5191010603925317,0.15801000752267896,0.1402818584731837,0.28896107414339245,1.2657426142536845,0.15801000752267896,0.28896107414339245,vol_target,model
2009-06-10,0.5189680995999572,0.1513345658144535,0.1402818584731837,0.28903510661951365,1.321575139979677,0.1513345658144535,0.28903510661951365,vol_target,model
2009-06-11,0.5225887975888596,0.14558809507912215,0.1402818584731837,0.2870325592360108,1.3737386967753569,0.14558809507912215,0.2870325592360108,vol_target,model
2009-06-12,0.5045935405949354,0.14018842219808902,0.1402818584731837,0.2972689658752749,1.425701100461483,0.1402818584731837,0.2972689658752749,vol_target,floor
2009-06-15,0.5237721122552111,0.18696236744480663,0.1402818584731837,0.2863840905048255,1.0697339937088797,0.18696236744480663,0.2863840905048255,vol_target,model
2009-06-16,0.5314192669359722,0.1986868023643534,0.1402818584731837,0.2822630065049423,1.0066093853241367,0.1986868023643534,0.0,signal_off,model
2009-06-17,0.4664209807427613,0.18570399799337794,0.1402818584731837,0.32159788301360187,1.0769827368344103,0.18570399799337794,0.0,signal_off,model
2009-06-18,0.4635620132113184,0.17287033084727121,0.1402818584731837,0.32358130244727645,1.1569365258905968,0.17287033084727121,0.0,signal_off,model
2009-06-19,0.4765161721681768,0.16470091591769911,0.1402818584731837,0.3147846993681056,1.214322330180239,0.16470091591769911,0.3147846993681056,vol_target,model
2009-06-22,0.4602666316346987,0.1941940922122038,0.1402818584731837,0.3258980549323223,1.0298974480719623,0.1941940922122038,0.0,signal_off,model
2009-06-23,0.46067940935642904,0.1808507762001224,0.1402818584731837,0.32560604392879333,1.1058841117645402,0.1808507762001224,0.32560604392879333,vol_target,model
2009-06-24,0.4548325128845957,0.17362090035470837,0.1402818584731837,0.3297917271759756,1.1519350469407716,0.17362090035470837,0.3297917271759756,vol_target,model
2009-06-25,0.4626645809508105,0.16896693390282613,0.1402818584731837,0.32420895433953195,1.1836635451704485,0.16896693390282613,0.32420895433953195,vol_target,model
2009-06-26,0.46284147510130313,0.15951802888313074,0.1402818584731837,0.3240850443819218,1.253776776207083,0.15951802888313074,0.3240850443819218,vol_target,model
2009-06-29,0.4635737118313389,0.15487175508499829,0.1402818584731837,0.32357313663759735,1.2913910602371232,0.15487175508499829,0.32357313663759735,vol_target,model
2009-06-30,0.46510756580541907,0.15569135160555003,0.1402818584731837,0.32250604167284935,1.2845928687593877,0.15569135160555003,0.32250604167284935,vol_target,model
2009-07-01,0.4646247872065352,0.14790307955773097,0.1402818584731837,0.3228411486650236,1.3522368878190536,0.14790307955773097,0.3228411486650236,vol_target,model
2009-07-02,0.4680318670079239,0.20327185028517072,0.1402818584731837,0.32049099767273,0.9839040660052997,0.20327185028517072,0.32049099767273,vol_target,model
2009-07-06,0.46759567517943124,0.18769615569084425,0.1402818584731837,0.3207899644119682,1.0655519249388439,0.18769615569084425,0.3207899644119682,vol_target,model
2009-07-07,0.49029683246097877,0.20415738416333382,0.1402818584731837,0.30593711822916586,0.9796363762184191,0.20415738416333382,0.30593711822916586,vol_target,model
2009-07-08,0.4930060646219353,0.1933074690310965,0.1402818584731837,0.3042558920954216,1.0346211711448507,0.1933074690310965,0.3042558920954216,vol_target,model
2009-07-09,0.4804168464979664,0.17954616720059316,0.1402818584731837,0.3122288510351707,1.1139196292425186,0.17954616720059316,0.3122288510351707,vol_target,model
2009-07-10,0.48023663894729457,0.16875168872255522,0.1402818584731837,0.312346014100066,1.1851733248656264,0.16875168872255522,0.312346014100066,vol_target,model
2009-07-13,0.5016699782962265,0.16547957424145202,0.1402818584731837,0.29900134847500853,1.2086083791113644,0.16547957424145202,0.29900134847500853,vol_target,model
2009-07-14,0.5022885443670717,0.15674525469629888,0.1402818584731837,0.2986331296665612,1.2759556924865711,0.15674525469629888,0.2986331296665612,vol_target,model
2009-07-15,0.47714615052877923,0.15149509356617563,0.1402818584731837,0.3143690876134454,1.3201747679876947,0.15149509356617563,0.3143690876134454,vol_target,model
2009-07-16,0.45493052075225265,0.14460611615914387,0.1402818584731837,0.32972067855980897,1.3830673647295342,0.14460611615914387,0.32972067855980897,vol_target,model
2009-07-17,0.4525157997990253,0.13881488631692246,0.1402818584731837,0.3314801385202884,1.425701100461483,0.1402818584731837,0.0,signal_off,floor
2009-07-20,0.45525024085318766,0.13537708361072334,0.1402818584731837,0.3294891172795075,1.425701100461483,0.1402818584731837,0.3294891172795075,vol_target,floor
2009-07-21,0.4500736528829333,0.13218579067882316,0.1402818584731837,0.3332787845704353,1.425701100461483,0.1402818584731837,0.0,signal_off,floor
2009-07-22,0.4124643206612215,0.13020896333727305,0.1402818584731837,0.3636678192177568,1.425701100461483,0.1402818584731837,0.3636678192177568,vol_target,floor
2009-07-23,0.419378710569988,0.13103575007243168,0.1402818584731837,0.3576719471432665,1.425701100461483,0.1402818584731837,0.3576719471432665,vol_target,floor
2009-07-24,0.40581547198566387,0.12765128491141012,0.1402818584731837,0.369626124075671,1.425701100461483,0.1402818584731837,0.369626124075671,vol_target,floor
2009-07-27,0.3925773759448151,0.13123605931921034,0.1402818584731837,0.3820902812827543,1.425701100461483,0.1402818584731837,0.3820902812827543,vol_target,floor
2009-07-28,0.4171008205106192,0.15879081475222984,0.1402818584731837,0.3596252815239453,1.2595186964187517,0.15879081475222984,0.3596252815239453,vol_target,model
2009-07-29,0.405065154714314,0.15443749649704683,0.1402818584731837,0.3703107963107629,1.2950222875687734,0.15443749649704683,0.3703107963107629,vol_target,model
2009-07-30,0.40378429614581707,0.14820449987612333,0.1402818584731837,0.3714854723964576,1.3494866901286393,0.14820449987612333,0.3714854723964576,vol_target,model
2009-07-31,0.4064465226787522,0.14502070984340462,0.1402818584731837,0.3690522408985086,1.3791133708831158,0.14502070984340462,0.3690522408985086,vol_target,model
2009-08-03,0.3519170145695261,0.14096248255927965,0.1402818584731837,0.4262368507060786,1.4188172368196836,0.14096248255927965,0.4262368507060786,vol_target,model
2009-08-04,0.3518734861795889,0.13570373311842082,0.1402818584731837,0.42628957819073393,1.425701100461483,0.1402818584731837,0.42628957819073393,vol_target,floor
2009-08-05,0.31036625795932754,0.1313439088564965,0.1402818584731837,0.4832999598160474,1.425701100461483,0.1402818584731837,0.4832999598160474,vol_target,floor
2009-08-06,0.307630920929037,0.1322926156660087,0.1402818584731837,0.4875972790609087,1.425701100461483,0.1402818584731837,0.4875972790609087,vol_target,floor
2009-08-07,0.3177881206613241,0.13228094439539317,0.1402818584731837,0.4720126091807544,1.425701100461483,0.1402818584731837,0.4720126091807544,vol_target,floor
2009-08-10,0.3155109622569562,0.12880051144762875,0.1402818584731837,0.47541929740570493,1.425701100461483,0.1402818584731837,0.47541929740570493,vol_target,floor
2009-08-11,0.3031700813129757,0.13730703145510031,0.1402818584731837,0.4947717774470907,1.425701100461483,0.1402818584731837,0.4947717774470907,vol_target,floor
2009-08-12,0.30124205058792375,0.13302046163750667,0.1402818584731837,0.497938450847915,1.425701100461483,0.1402818584731837,0.497938450847915,vol_target,floor
2009-08-13,0.29270681172064394,0.13028337377986465,0.1402818584731837,0.5124581799727923,1.425701100461483,0.1402818584731837,0.5124581799727923,vol_target,floor
2009-08-14,0.3027277089378794,0.13557568573858642,0.1402818584731837,0.4954947815192577,1.425701100461483,0.1402818584731837,0.4954947815192577,vol_target,floor
2009-08-17,0.37836398412739464,0.20555976376591337,0.1402818584731837,0.39644365291780836,0.9729530543134663,0.20555976376591337,0.39644365291780836,vol_target,model
2009-08-18,0.37878084335974693,0.19072761784975892,0.1402818584731837,0.3960073552545992,1.0486158336940232,0.19072761784975892,0.3960073552545992,vol_target,model
2009-08-19,0.3870638703237967,0.1795356269979939,0.1402818584731837,0.3875329409446511,1.1139850253912822,0.1795356269979939,0.3875329409446511,vol_target,model
2009-08-20,0.3845758411562459,0.16851738603639058,0.1402818584731837,0.3900401011904901,1.1868211625167917,0.16851738603639058,0.3900401011904901,vol_target,model
2009-08-21,0.37007711947073657,0.15891764078613896,0.1402818584731837,0.4053209239590968,1.2585135231723394,0.15891764078613896,0.4053209239590968,vol_target,model
2009-08-24,0.3695422465772391,0.1507226841071981,0.1402818584731837,0.405907582662942,1.3269402756771138,0.1507226841071981,0.405907582662942,vol_target,model
2009-08-25,0.3683357611176129,0.1478123609308645,0.1402818584731837,0.40723713479480383,1.3530668121426257,0.1478123609308645,0.40723713479480383,vol_target,model
2009-08-26,0.35095745472385326,0.15024535755802287,0.1402818584731837,0.42740223346452555,1.3311559388632859,0.15024535755802287,0.42740223346452555,vol_target,model
2009-08-27,0.34914229218302806,0.1436940579521591,0.1402818584731837,0.42962426311094587,1.3918460014998477,0.1436940579521591,0.42962426311094587,vol_target,model
2009-08-28,0.3450391222545914,0.14144494513992212,0.1402818584731837,0.43473331087748546,1.4139777126863973,0.14144494513992212,0.43473331087748546,vol_target,model
2009-08-31,0.3474981388412115,0.1427395124885233,0.1402818584731837,0.4316569881502075,1.401153727606297,0.1427395124885233,0.4316569881502075,vol_target,model
2009-09-01,0.37728131601538994,0.188008148942277,0.1402818584731837,0.39758131037128075,1.0637836770650022,0.188008148942277,0.0,signal_off,model
2009-09-02,0.37813788149835653,0.17973756691791823,0.1402818584731837,0.3966807012448234,1.1127334336918844,0.17973756691791823,0.0,signal_off,model
2009-09-03,0.41362629566526565,0.1741196874541616,0.1402818584731837,0.36264618949997834,1.148635188382426,0.1741196874541616,0.36264618949997834,vol_target,model
2009-09-04,0.4274368118574907,0.1662221927844864,0.1402818584731837,0.35092906328809753,1.203208769236415,0.1662221927844864,0.35092906328809753,vol_target,model
2009-09-08,0.42736945070076027,0.15969149488111167,0.1402818584731837,0.3509843760569317,1.2524148524559653,0.15969149488111167,0.3509843760569317,vol_target,model
2009-09-09,0.4374225232892555,0.15351519948594786,0.1402818584731837,0.3429178700540052,1.3028025932917944,0.15351519948594786,0.3429178700540052,vol_target,model
2009-09-10,0.4542005478677318,0.1531043783793584,0.1402818584731837,0.3302505923962066,1.3062983705432953,0.1531043783793584,0.3302505923962066,vol_target,model
2009-09-11,0.45809995744320603,0.15079375231193257,0.1402818584731837,0.32743945412524206,1.3263148965633484,0.15079375231193257,0.32743945412524206,vol_target,model
2009-09-14,0.46056069927966886,0.14552802269974743,0.1402818584731837,0.32568996928006366,1.3743057611154303,0.14552802269974743,0.32568996928006366,vol_target,model
2009-09-15,0.45496909426318194,0.14007970562251157,0.1402818584731837,0.3296927239484773,1.425701100461483,0.1402818584731837,0.3296927239484773,vol_target,floor
2009-09-16,0.405614772045758,0.1417249174833038,0.1402818584731837,0.3698090166772286,1.4111844519053005,0.1417249174833038,0.3698090166772286,vol_target,model
2009-09-17,0.4069346170998875,0.13788999896061885,0.1402818584731837,0.3686095841858067,1.425701100461483,0.1402818584731837,0.3686095841858067,vol_target,floor
2009-09-18,0.4154118899542145,0.14978602883676634,0.1402818584731837,0.36108740175090454,1.3352380162101487,0.14978602883676634,0.36108740175090454,vol_target,model
2009-09-21,0.41328310491293035,0.14292029217716984,0.1402818584731837,0.3629473313011469,1.3993814101084527,0.14292029217716984,0.3629473313011469,vol_target,model
2009-09-22,0.41542842444943595,0.13850085635820547,0.1402818584731837,0.3610730300864555,1.425701100461483,0.1402818584731837,0.3610730300864555,vol_target,floor
2009-09-23,0.4177960874349038,0.1364592822839358,0.1402818584731837,0.3590268183719439,1.425701100461483,0.1402818584731837,0.3590268183719439,vol_target,floor
2009-09-24,0.42255032074605753,0.14251875435680664,0.1402818584731837,0.3549873059737809,1.4033240811190693,0.14251875435680664,0.3549873059737809,vol_target,model
2009-09-25,0.4155567966193716,0.13769887945321416,0.1402818584731837,0.36096148882722323,1.425701100461483,0.1402818584731837,0.36096148882722323,vol_target,floor
2009-09-28,0.4272238376869497,0.13724114802524348,0.1402818584731837,0.3511040039622349,1.425701100461483,0.1402818584731837,0.3511040039622349,vol_target,floor
2009-09-29,0.4236038742975942,0.13273954293512452,0.1402818584731837,0.3541044100428141,1.425701100461483,0.1402818584731837,0.3541044100428141,vol_target,floor
2009-09-30,0.4212061440095471,0.13309892379287813,0.1402818584731837,0.3561201614300291,1.425701100461483,0.1402818584731837,0.3561201614300291,vol_target,floor
2009-10-01,0.414412981161159,0.17464422524847312,0.1402818584731837,0.36195777357096653,1.1451853029520573,0.17464422524847312,0.36195777357096653,vol_target,model
2009-10-02,0.40862218814804474,0.16393363414164328,0.1402818584731837,0.36708726141335885,1.2200058947463728,0.16393363414164328,0.36708726141335885,vol_target,model
2009-10-05,0.39611546751680965,0.1579486211753558,0.1402818584731837,0.37867746225697324,1.2662345420411012,0.1579486211753558,0.37867746225697324,vol_target,model
2009-10-06,0.3896638231197601,0.1511325010160957,0.1402818584731837,0.38494720602763954,1.3233420915776408,0.1511325010160957,0.38494720602763954,vol_target,model
2009-10-07,0.37908509157875203,0.14426097623636353,0.1402818584731837,0.3956895254711926,1.3863763106130047,0.14426097623636353,0.3956895254711926,vol_target,model
2009-10-08,0.37110953972735833,0.13866322694553382,0.1402818584731837,0.4041933282291798,1.425701100461483,0.1402818584731837,0.4041933282291798,vol_target,floor
2009-10-09,0.3450422425364066,0.1349626105240492,0.1402818584731837,0.43472937950249085,1.425701100461483,0.1402818584731837,0.43472937950249085,vol_target,floor
2009-10-12,0.3469419252775098,0.13295783448201695,0.1402818584731837,0.4323490159917079,1.425701100461483,0.1402818584731837,0.4323490159917079,vol_target,floor
2009-10-13,0.340707246241803,0.12926640579313847,0.1402818584731837,0.44026066851992823,1.425701100461483,0.1402818584731837,0.44026066851992823,vol_target,floor
2009-10-14,0.3394561470429904,0.1262456635373636,0.1402818584731837,0.44188329275122323,1.425701100461483,0.1402818584731837,0.44188329275122323,vol_target,floor
2009-10-15,0.3163449808083473,0.1253057984559191,0.1402818584731837,0.4741658919851021,1.425701100461483,0.1402818584731837,0.4741658919851021,vol_target,floor
2009-10-16,0.3214233504795766,0.13002472835655884,0.1402818584731837,0.4666742468342575,1.425701100461483,0.1402818584731837,0.4666742468342575,vol_target,floor
2009-10-19,0.3115965286169469,0.12913502921357686,0.1402818584731837,0.48139175576117726,1.425701100461483,0.1402818584731837,0.48139175576117726,vol_target,floor
2009-10-20,0.3110737428642403,0.12600084110047255,0.1402818584731837,0.48220077534947536,1.425701100461483,0.1402818584731837,0.48220077534947536,vol_target,floor
2009-10-21,0.30804632474543947,0.12363582996696079,0.1402818584731837,0.48693974883146435,1.425701100461483,0.1402818584731837,0.48693974883146435,vol_target,floor
2009-10-22,0.3194433640471827,0.12626320391617818,0.1402818584731837,0.4695668055193801,1.425701100461483,0.1402818584731837,0.4695668055193801,vol_target,floor
2009-10-23,0.3172260535485261,0.1327269570780995,0.1402818584731837,0.4728489300361153,1.425701100461483,0.1402818584731837,0.4728489300361153,vol_target,floor
2009-10-26,0.33079050361088735,0.14152535300320906,0.1402818584731837,0.45345920866110084,1.413174358911262,0.14152535300320906,0.45345920866110084,vol_target,model
2009-10-27,0.31646145338924486,0.13670195088841705,0.1402818584731837,0.4739913768123326,1.425701100461483,0.1402818584731837,0.4739913768123326,vol_target,floor
2009-10-28,0.4129166761914473,0.2279277355241987,0.1402818584731837,0.363269416443847,0.8774710964421719,0.2279277355241987,0.363269416443847,vol_target,model
2009-10-29,0.44676620744360873,0.21608354918856074,0.1402818584731837,0.33574607367530845,0.925567914591565,0.21608354918856074,0.33574607367530845,vol_target,model
2009-10-30,0.5498975763490755,0.3323141037280123,0.1402818584731837,0.27277807077436517,0.6018402401713686,0.3323141037280123,0.27277807077436517,vol_target,model
2009-11-02,0.5512577841584572,0.2990195583821002,0.1402818584731837,0.2721050011638167,0.6688525696517527,0.2990195583821002,0.2721050011638167,vol_target,model
2009-11-03,0.5402669470617237,0.26972198969177197,0.1402818584731837,0.27764052717972953,0.7415042437902538,0.26972198969177197,0.27764052717972953,vol_target,model
2009-11-04,0.5362669335450688,0.24418687575523604,0.1402818584731837,0.2797114470743211,0.8190448376122911,0.24418687575523604,0.2797114470743211,vol_target,model
2009-11-05,0.5555945257263447,0.22671439042345776,0.1402818584731837,0.26998106182543946,0.8821672044127391,0.22671439042345776,0.26998106182543946,vol_target,model
2009-11-06,0.5638453437679757,0.20968285245104315,0.1402818584731837,0.2660303958486274,0.953821438721109,0.20968285245104315,0.2660303958486274,vol_target,model
2009-11-09,0.5943108667433041,0.20271414642874705,0.1402818584731837,0.25239316390421696,0.9866109668389569,0.20271414642874705,0.25239316390421696,vol_target,model
2009-11-10,0.5900084753154513,0.1883901611187893,0.1402818584731837,0.25423363608429805,1.0616265669728373,0.1883901611187893,0.25423363608429805,vol_target,model
2009-11-11,0.5899443157648029,0.17567692497677223,0.1402818584731837,0.254261285330871,1.1384534424566217,0.17567692497677223,0.254261285330871,vol_target,model
2009-11-12,0.6115139726163975,0.2044573678833007,0.1402818584731837,0.24529284156536343,0.9781990351854434,0.2044573678833007,0.24529284156536343,vol_target,model
2009-11-13,0.6089855004884002,0.18912349637231402,0.1402818584731837,0.24631128307603634,1.0575100600206448,0.18912349637231402,0.24631128307603634,vol_target,model
2009-11-16,0.6096605101253906,0.1763451463496818,0.1402818584731837,0.24603856984135167,1.1341395220677755,0.1763451463496818,0.24603856984135167,vol_target,model
2009-11-17,0.6027702499482847,0.16497664513065402,0.1402818584731837,0.24885103405960962,1.2122928056974918,0.16497664513065402,0.24885103405960962,vol_target,model
2009-11-18,0.6164064435172766,0.15975955765406383,0.1402818584731837,0.24334593120747577,1.2518812829531678,0.15975955765406383,0.24334593120747577,vol_target,model
2009-11-19,0.6183633666409193,0.15598555181241827,0.1402818584731837,0.24257581883421028,1.282170032263704,0.15598555181241827,0.24257581883421028,vol_target,model
2009-11-20,0.6091247345305253,0.1489734626627543,0.1402818584731837,0.24625498111747257,1.342520986121934,0.1489734626627543,0.24625498111747257,vol_target,model
2009-11-23,0.6290741148863698,0.15072062594002045,0.1402818584731837,0.23844567190162422,1.3269583957247522,0.15072062594002045,0.23844567190162422,vol_target,model
2009-11-24,0.6230150367747052,0.14376490686627108,0.1402818584731837,0.2407646543758189,1.3911600846097882,0.14376490686627108,0.2407646543758189,vol_target,model
2009-11-25,0.623129132530947,0.13839666699841008,0.1402818584731837,0.24072057005383296,1.425701100461483,0.1402818584731837,0.24072057005383296,vol_target,floor
2009-11-27,0.6188242279037315,0.22293232695839077,0.1402818584731837,0.24239516366081099,0.8971332364791089,0.22293232695839077,0.24239516366081099,vol_target,model
2009-11-30,0.5934397063762324,0.20444837206910543,0.1402818584731837,0.25276367318923904,0.9782420763536243,0.20444837206910543,0.25276367318923904,vol_target,model
2009-12-01,0.476360157840292,0.1924011018087831,0.1402818584731837,0.31488779557061547,1.039495086669353,0.1924011018087831,0.31488779557061547,vol_target,model
2009-12-02,0.4714983047668611,0.1786067583345541,0.1402818584731837,0.31813475994186147,1.1197784555575077,0.1786067583345541,0.31813475994186147,vol_target,model
2009-12-03,0.48145920313209617,0.17785731710579852,0.1402818584731837,0.31155287722030534,1.1244968902855421,0.17785731710579852,0.31155287722030534,vol_target,model
2009-12-04,0.4832925128237013,0.16750583567386326,0.1402818584731837,0.31037104035319085,1.193988252381866,0.16750583567386326,0.0,signal_off,model
2009-12-07,0.46840831205970185,0.1575806195807971,0.1402818584731837,0.3202334291217306,1.269191608283105,0.1575806195807971,0.3202334291217306,vol_target,model
2009-12-08,0.4755891634559473,0.16662113053606117,0.1402818584731837,0.3153982712936522,1.2003279497417332,0.16662113053606117,0.3153982712936522,vol_target,model
2009-12-09,0.43421866945777476,0.15691650752726377,0.1402818584731837,0.3454480669550912,1.2745631619748523,0.15691650752726377,0.3454480669550912,vol_target,model
2009-12-10,0.43486720083054764,0.14934800504673906,0.1402818584731837,0.3449328891981662,1.3391541449610205,0.14934800504673906,0.3449328891981662,vol_target,model
2009-12-11,0.43409256876682195,0.14255795219448067,0.1402818584731837,0.3455484170717843,1.4029382221144397,0.14255795219448067,0.3455484170717843,vol_target,model
2009-12-14,0.3978288239166263,0.1380800803304474,0.1402818584731837,0.37704658632637383,1.425701100461483,0.1402818584731837,0.37704658632637383,vol_target,floor
2009-12-15,0.39679236606779195,0.1335242598046236,0.1402818584731837,0.3780314663976487,1.425701100461483,0.1402818584731837,0.3780314663976487,vol_target,floor
2009-12-16,0.41718740841632734,0.1370500253602091,0.1402818584731837,0.35955064072861287,1.425701100461483,0.1402818584731837,0.35955064072861287,vol_target,floor
2009-12-17,0.42468406838676087,0.1391320879166425,0.1402818584731837,0.3532037370033731,1.425701100461483,0.1402818584731837,0.3532037370033731,vol_target,floor
2009-12-18,0.4116616678194978,0.1346513478277739,0.1402818584731837,0.3643768942455211,1.425701100461483,0.1402818584731837,0.3643768942455211,vol_target,floor
2009-12-21,0.4160382053567197,0.13451274168507182,0.1402818584731837,0.36054381080551706,1.425701100461483,0.1402818584731837,0.36054381080551706,vol_target,floor
2009-12-22,0.4183621416880427,0.1323630506809729,0.1402818584731837,0.35854104626859257,1.425701100461483,0.1402818584731837,0.35854104626859257,vol_target,floor
