date,weight,accrual,gross,costs,ret,equity,turnover,realised_vol,move_quantile,floor,stress_move,w_vol_target,w_stress_budget,binding,stress_source,index_ret,signal,turnover_rebalance,turnover_roll,cost_rebalance,cost_roll
2008-03-24,0.0,6.894530407364208e-05,6.894530407364208e-05,0.0,6.894530407364208e-05,0.9713227262457879,0.0,0.613386193103382,0.20326279089383123,0.0785166054345058,0.20326279089383123,0.2445441414993156,0.9839479184582511,signal_off,model,-0.0230651850692542,0.0,0.0,0.0,0.0,0.0
2008-03-25,0.0,3.422047745726964e-05,3.422047745726964e-05,0.0,3.422047745726964e-05,0.9713559653732451,0.0,0.6070693693715029,0.1876936570315866,0.0785166054345058,0.1876936570315866,0.24708873082378469,1.0655661100275882,signal_off,model,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-26,0.0,3.5335149264570376e-05,3.5335149264570376e-05,0.0,3.5335149264570376e-05,0.9713902883812706,0.0,0.6003492891108153,0.18629733384185418,0.0785166054345058,0.18629733384185418,0.2498545475454245,1.0735526691422104,signal_off,model,0.0225776671750821,0.0,0.0,0.0,0.0,0.0
2008-03-27,0.0,3.5335149264570376e-05,3.5335149264570376e-05,0.0,3.5335149264570376e-05,0.9714246126021048,0.0,0.5970626501851487,0.17335258626399083,0.0785166054345058,0.17335258626399083,0.25122991691656665,1.1537180050802878,signal_off,model,-0.0071526822558458,0.0,0.0,0.0,0.0,0.0
2008-03-28,0.0,3.5613835077441536e-05,3.5613835077441536e-05,0.0,3.5613835077441536e-05,0.9714592087580481,0.0,0.597319188044185,0.16266050398650655,0.0785166054345058,0.16266050398650655,0.2511220181811808,1.2295547788084498,signal_off,model,0.0005147699374357,0.0,0.0,0.0,0.0,0.0
2008-03-31,0.0,0.00010935379200871509,0.00010935379200871509,0.0,0.00010935379200871509,0.9715654415063076,0.0,0.5968348420283975,0.15437660290197366,0.0785166054345058,0.15437660290197366,0.25132580981735475,1.2955331069630829,signal_off,model,-0.0180278234025289,0.0,0.0,0.0,0.0,0.0
2008-04-01,0.0,3.78435788384035e-05,3.78435788384035e-05,0.0,3.78435788384035e-05,0.97160220901969,0.0,0.6121652174352792,0.16247389550918728,0.0785166054345058,0.16247389550918728,0.2450318896399217,1.230966977022415,vol_target,model,-0.0678938994179372,1.0,0.0,0.0,0.0,0.0
2008-04-02,0.2450318896399217,3.840108625241534e-05,-0.004200045489639241,0.0005450228448119261,-0.004745068334451167,0.9669918901439878,0.27082472012833453,0.6159475755419962,0.16164569348016994,0.0785166054345058,0.16164569348016994,0.24352721880268652,1.237273914906587,signal_off,model,0.0172975304647902,0.0,0.2450318896399217,0.025792830488412837,0.0004931159072107902,5.1906937601135865e-05
2008-04-03,0.0,3.867985068239932e-05,3.867985068239932e-05,0.0005075893570985637,-0.0004689095064161644,0.9665384584540719,0.25032169873755483,0.6139801525549745,0.1528392784278244,0.0785166054345058,0.1528392784278244,0.2443075714675798,1.3085641469738187,signal_off,model,-0.0089607253315255,0.0,0.25032169873755483,0.0,0.0005075893570985637,0.0
2008-04-04,0.0,3.840108625241534e-05,3.840108625241534e-05,0.0,3.840108625241534e-05,0.9665755745807814,0.0,0.6081818980636611,0.14542480308796865,0.0785166054345058,0.14542480308796865,0.24663673890586404,1.3752812158117098,vol_target,model,-0.0050586979722518,1.0,0.0,0.0,0.0,0.0
2008-04-07,0.24663673890586404,0.00011102622266956352,0.007993982447760634,0.0005711198302998352,0.007422862617460799,0.9737503322802877,0.272598500895955,0.5614461395119881,0.1425913151157243,0.0785166054345058,0.1425913151157243,0.26716721238902946,1.4026099684800857,vol_target,model,-0.0319618085288576,1.0,0.24663673890586404,0.025961761990090978,0.0005167274655093747,5.4392364790460544e-05
2008-04-08,0.26716721238902946,3.9794979897811444e-05,0.0014597689165985058,0.00012278416183275352,0.0013369847547657523,0.9750522216294946,0.05842975145405391,0.5612181037201288,0.1369918075655638,0.0785166054345058,0.1369918075655638,0.26727576855717894,1.4599413173249844,vol_target,model,-0.0053149258997883,1.0,0.03030688699205078,0.02812286446200313,6.368683118573756e-05,5.909733064701595e-05
2008-04-09,0.26727576855717894,3.867985068239932e-05,-0.006647944070706954,6.146952402309991e-05,-0.006709413594730054,0.9685101929981218,0.030050185628219008,0.5586887561014686,0.14957278866484744,0.0785166054345058,0.14957278866484744,0.26848580423687124,1.3371416136938281,vol_target,model,0.0250176959830119,1.0,0.0019158942011475721,0.028134291427071436,3.9190807697562415e-06,5.7550443253343666e-05
2008-04-10,0.26848580423687124,3.589252803570808e-05,0.004701239498862894,7.381154791805605e-05,0.0046274279509448376,0.9729919041359762,0.03557172735086694,0.5299537950494264,0.14351664609021417,0.0785166054345058,0.14351664609021417,0.28304354342063004,1.393566568398488,vol_target,model,-0.0173765126394213,1.0,0.007310063746985784,0.028261663603881153,1.5168426183597617e-05,5.8643121734458425e-05
2008-04-11,0.28304354342063004,3.477779907279377e-05,-0.008360764912527938,0.00010103928585464234,-0.008461804198382581,0.9647586371565662,0.05025162292694886,0.5301324348223415,0.1600731989341378,0.0785166054345058,0.1600731989341378,0.2829481656791442,1.2494283948326048,vol_target,model,0.0296616648100824,1.0,0.02045756572477725,0.02979405720217161,4.1133354720915985e-05,5.990593113372636e-05
2008-04-14,0.2829481656791442,9.764923040389561e-05,0.0011995469294591638,8.20376714076214e-05,0.0011175092580515424,0.9658367638653739,0.040732135631101965,0.5295055759783142,0.15139989432067816,0.0785166054345058,0.15139989432067816,0.28328313582507625,1.3210048850918126,vol_target,model,-0.0038943447341687,1.0,0.010948118191192013,0.029784017439909948,2.205035677076071e-05,5.998731463686069e-05
2008-04-15,0.28328313582507625,2.976293293222021e-05,0.005693263549516479,6.471492842948958e-05,0.005628548621086989,0.9712730230508234,0.03159382805927682,0.47829056414773385,0.1453304589962711,0.0785166054345058,0.1453304589962711,0.31361689157988104,1.3761740063391092,vol_target,model,-0.0199923677069199,1.0,0.0017745506040056647,0.029819277455271152,3.6348844817813697e-06,6.108004394770822e-05
2008-04-16,0.31361689157988104,3.0320026041863457e-05,0.018659754388632092,0.0001363866775081105,0.01852336771112398,0.9892642704046889,0.06265822183406608,0.5075103363637831,0.15164079264331062,0.0785166054345058,0.15164079264331062,0.29556048271789304,1.3189063214041612,vol_target,model,-0.0594018844735764,1.0,0.0375688705076756,0.025089351326390483,8.177527667228742e-05,5.461140083582305e-05
2008-04-17,0.29556048271789304,3.0877147704444496e-05,-0.0009984661323480968,6.419456915529813e-05,-0.0010626607015033949,0.9882130181411284,0.029621428434467523,0.43027109739559083,0.14526491154677543,0.0785166054345058,0.14526491154677543,0.34861742029139864,1.3767949732003921,vol_target,model,0.0034826823619551,1.0,0.0059765898170361376,0.023644838617431385,1.2952265592841715e-05,5.124230356245641e-05
2008-04-18,0.34861742029139864,3.36631844151114e-05,0.012430104333146261,0.00017870734810233104,0.01225139698504393,1.0003200081321637,0.07962055704412015,0.39573141306173854,0.14332847712221553,0.0785166054345058,0.14332847712221553,0.37904496597695747,1.395396113986901,vol_target,model,-0.0355588689124294,1.0,0.05173116342080819,0.027889393623311956,0.00011610995165555241,6.259739644677861e-05
2008-04-21,0.37904496597695747,0.00011018999638534588,0.005139893182784977,0.0001756134442511368,0.00496427973853384,1.0052858764805843,0.07727553510071623,0.39551904774707053,0.13800117088514993,0.0785166054345058,0.13800117088514993,0.37924848589320814,1.4492630657927386,vol_target,model,-0.0132694103282337,1.0,0.04695193782255963,0.030323597278156603,0.0001067011895102166,6.89122547409202e-05
2008-04-22,0.37924848589320814,3.700737132739107e-05,-0.003093288836139649,8.44119754950093e-05,-0.0031777008116346582,1.002091378734967,0.03748567007782373,0.3977552205174889,0.1360315346639932,0.0785166054345058,0.1360315346639932,0.3771163576554607,1.4702473253280066,vol_target,model,0.0082539451676242,1.0,0.007145791206367158,0.030339878871456574,1.6091225018841554e-05,6.832075047616775e-05
2008-04-23,0.3771163576554607,3.505647059642847e-05,0.004009350637925652,8.325348125472207e-05,0.00392609715667093,1.0060256868477429,0.03661821119507695,0.39645474702983136,0.1318431605270211,0.0785166054345058,0.1318431605270211,0.3783533962546126,1.5169539261690426,vol_target,model,-0.0105386416861827,1.0,0.006448902582640026,0.030169308612436923,1.4661928389050624e-05,6.859155286567144e-05
2008-04-24,0.3783533962546126,3.4499134693000144e-05,0.009758277761607578,8.61378766880256e-05,0.009672139884919552,1.0157561080187565,0.036969687571487095,0.3824002110485077,0.13035783803712467,0.0785166054345058,0.13035783803712467,0.39225919773609225,1.534238393421667,vol_target,model,-0.02570025463805,1.0,0.006701415871118055,0.030268271700369036,1.5614027920180372e-05,7.052384876784523e-05
2008-04-25,0.39225919773609225,3.4499134693000144e-05,0.009853957140612395,0.00013975439256001844,0.009714202748052377,1.0256233687946232,0.05857274297461445,0.3847255168991519,0.1290423362422343,0.0785166054345058,0.1290423362422343,0.38988835783231784,1.5498789453452406,vol_target,model,-0.0250330854256369,1.0,0.02719200715572717,0.03138073581888728,6.488004914134449e-05,7.487434341867395e-05
2008-04-28,0.38988835783231784,0.00010935379200871509,0.003138320972862553,0.00010173512516745718,0.003036585847695096,1.0287377622013703,0.04237145881074389,0.38224060161832873,0.12601992410997387,0.0785166054345058,0.12601992410997387,0.39242299055864444,1.5870506303865564,vol_target,model,-0.0077688064288304,1.0,0.011180390184158395,0.031191068626585498,2.6844447340999976e-05,7.48906778264572e-05
2008-04-29,0.39242299055864444,3.951618686892644e-05,-0.004980627715708028,9.035065289874291e-05,-0.005070978368606771,1.0235210552622782,0.03816772981054495,0.3918751964232666,0.12939233756304858,0.0785166054345058,0.12939233756304858,0.3827749277552748,1.5456865821173273,vol_target,model,0.012792685503544,1.0,0.006773890565853369,0.03139383924469158,1.6035154260613033e-05,7.431549863812987e-05
2008-04-30,0.3827749277552748,4.0073780077420906e-05,-0.008622288470988773,0.00010926147578562965,-0.008731549946774402,1.0145841300466805,0.04727962580195765,0.3510340294572588,0.141207583658129,0.0785166054345058,0.141207583658129,0.4273089997340662,1.416354524444031,vol_target,model,0.0226304327241737,1.0,0.01665763158153577,0.030621994220421882,3.84951737417632e-05,7.076630204386645e-05
2008-05-01,0.4273089997340662,3.92374009903218e-05,0.025643017547747775,0.00016349736649807258,0.0254795201812497,1.0404352468637805,0.06665199041607026,0.38360318873065763,0.14871285046036734,0.0785166054345058,0.14871285046036734,0.3910290748529744,1.3448736903425904,vol_target,model,-0.0599186540950269,1.0,0.032467270437344875,0.034184719978725374,7.964223094839102e-05,8.385513554968155e-05
2008-05-02,0.3910290748529744,3.951618686892644e-05,0.004981286354562235,7.913719124523032e-05,0.004902149163317005,1.0455356156386792,0.031915079582906444,0.38358614493878296,0.14237039194527343,0.0785166054345058,0.14237039194527343,0.39104644935478233,1.4047864676588033,vol_target,model,-0.0126378586286746,1.0,0.000632753594668467,0.03128232598823798,1.5689869142361465e-06,7.756820433099417e-05
2008-05-05,0.39104644935478233,0.00012273569157916775,-0.003786875513808724,9.343848432287355e-05,-0.0038803139981315976,1.0414786091537713,0.03815653945808864,0.39003024819834153,0.14048771925210524,0.0785166054345058,0.14048771925210524,0.38458555635849223,1.4236119787886938,vol_target,model,0.0099978179365614,1.0,0.0068728235097060275,0.03128371594838261,1.6830305391581025e-05,7.660817893129252e-05
