date,rv_proxy,har_forecast,har_forecast_ann_var,har_forecast_vol_pct,vix,vix3m,iv_ann_var,vrp,cm30,cm30_spot_anchored,cm90,slope_cm,slope_vix3m,vix_input_lagged,vrp_aligned,slope_vix3m_aligned,sig_contango,sig_contango_vix3m,sig_vrp,signal,binding
2019-04-23,1.701786945204347e-05,4.728110771949397e-05,0.01191483914531248,10.915511506710294,12.28,14.54,0.015079839999999999,0.003165000854687518,14.167857142857144,False,16.075,0.8813596978449235,0.844566712517194,False,0.003165000854687518,0.844566712517194,1.0,1.0,1.0,1.0,none
2019-04-24,5.455541245926079e-06,3.722051006318988e-05,0.00937956853592385,9.684817259981651,13.14,15.04,0.017265960000000004,0.007886391464076154,14.65,False,16.17642857142857,0.9056387159447169,0.8736702127659576,False,0.007886391464076154,0.8736702127659576,1.0,1.0,1.0,1.0,none
2019-04-25,2.7381981313944184e-05,4.219487392856397e-05,0.010633108229998122,10.311696383233034,13.25,15.21,0.017556250000000002,0.006923141770001881,14.948214285714284,False,16.515,0.9051295359197266,0.871137409598948,False,0.006923141770001881,0.871137409598948,1.0,1.0,1.0,1.0,none
2019-04-26,2.3211687397601932e-05,4.000229881656193e-05,0.010080579301773605,10.040208813452839,12.73,14.89,0.01620529,0.006124710698226395,14.49642857142857,False,16.193571428571428,0.8951965065502183,0.854936198791135,False,0.006124710698226395,0.854936198791135,1.0,1.0,1.0,1.0,none
2019-04-29,6.954738585014226e-06,3.309374189456459e-05,0.008339622957430277,9.132153610967283,13.11,15.23,0.017187209999999998,0.00884758704256972,14.825,False,16.319285714285716,0.9084343677506892,0.860801050558109,False,0.00884758704256972,0.860801050558109,1.0,1.0,1.0,1.0,none
2019-04-30,4.3266729160127983e-05,4.1500778706327175e-05,0.010458196233994448,10.226532273451468,13.12,15.23,0.017213439999999997,0.006755243766005548,14.810714285714289,False,16.410714285714285,0.9025027203482048,0.861457649376231,False,0.006755243766005548,0.861457649376231,1.0,1.0,1.0,1.0,none
2019-05-01,1.4346231708426178e-05,3.9042531545520825e-05,0.009838717949471248,9.919031177222525,14.8,16.19,0.021904000000000007,0.012065282050528758,15.578571428571427,False,16.849285714285713,0.9245834923057357,0.9141445336627547,False,0.012065282050528758,0.9141445336627547,1.0,1.0,1.0,1.0,none
2019-05-02,6.087076731366552e-05,4.659860348685696e-05,0.011742848078687954,10.836442256888537,14.42,16.03,0.02079364,0.009050791921312045,15.55,False,16.825000000000003,0.9242199108469539,0.8995633187772925,False,0.009050791921312045,0.8995633187772925,1.0,1.0,1.0,1.0,none
2019-05-03,8.554922816431693e-05,5.413828427383217e-05,0.013642847637005706,11.6802601156848,12.87,15.07,0.016563689999999996,0.002920842362994289,14.785714285714285,False,16.375,0.9029443838604143,0.8540145985401459,False,0.002920842362994289,0.8540145985401459,1.0,1.0,1.0,1.0,none
2019-05-06,0.00030826941577702014,8.040003150614744e-05,0.020260807939549156,14.234046487049687,15.44,16.4,0.023839359999999993,0.0035785520604508375,15.925,False,16.802142857142858,0.9477957743485099,0.9414634146341464,False,0.0035785520604508375,0.9414634146341464,1.0,1.0,1.0,1.0,none
