date,har_forecast,realised_next_h,trailing_rv,rv_proxy
2011-12-30,7.694683471785562e-05,8.263970684628725e-05,0.0001306621331340382,1.682493292232624e-05
2012-01-03,0.00011372012065870335,6.693009149623835e-05,0.00014512340605978057,0.00035326165212552026
2012-01-04,0.00010061993091171643,7.030626098628699e-05,0.00014082316391554888,3.97072058804152e-05
2012-01-05,0.00012494915149375446,6.663434276501556e-05,0.00012962439090242355,0.00010144625090330234
2012-01-06,0.00010181809226240683,6.774767822934702e-05,0.0001279002061066111,2.564727356065848e-05
2012-01-09,0.00010544222251094076,6.768023232658346e-05,0.00012190076316671759,2.8966144366620106e-05
2012-01-10,0.00010924382983374233,6.36850271535376e-05,0.00012188355437749542,0.0001261256570056358
2012-01-11,9.008061885693975e-05,6.681274180327253e-05,0.00011975019359114353,2.4761934532474645e-05
2012-01-12,9.500495931679659e-05,6.693189564069579e-05,0.00011352894019699835,6.965101637716922e-05
2012-01-13,0.00010887071101662196,6.378270307260904e-05,0.00010761542912289133,0.00011327915714259326
2012-01-17,0.0001225221821515146,5.938416018572093e-05,0.00011050177290727527,0.00013671330026550075
2012-01-18,9.59479434591253e-05,5.9557160608971576e-05,0.00010544027482679844,2.9504413002727623e-05
2012-01-19,9.476755832317148e-05,5.9395670324245204e-05,0.00010288939220815549,3.01645091598648e-05
2012-01-20,8.278551840429592e-05,5.981636823180833e-05,9.980148395879048e-05,2.1936984114377464e-05
2012-01-23,8.432599626336844e-05,5.7855939124198154e-05,6.898021994531614e-05,5.77543414647573e-05
2012-01-24,7.359065296364601e-05,5.703514680616755e-05,6.585851455294633e-05,4.9779509123342584e-05
2012-01-25,8.19362308659479e-05,5.366300918830518e-05,6.764206165123447e-05,8.431577877922292e-05
2012-01-26,9.120685459282109e-05,5.345543418491096e-05,7.080865386345492e-05,9.469054690734185e-05
2012-01-27,8.915150964053748e-05,5.229532047201167e-05,7.168930229677001e-05,3.788757021236728e-05
2012-01-30,0.00010880298419000934,4.856565362600478e-05,7.762413371692042e-05,0.00013815013238889842
2012-01-31,0.00011231150388633483,4.608097352670547e-05,7.91751378455036e-05,8.21095845204588e-05
2012-02-01,0.00011482466683463048,4.256791708051532e-05,8.263970684628726e-05,8.958088193878327e-05
2012-02-02,9.404676444091896e-05,4.2664664711128476e-05,6.693009149623833e-05,2.3359729774492797e-05
2012-02-03,0.00011208822664434737,4.359501047344345e-05,7.030626098628693e-05,0.00011060676517143598
2012-02-06,8.705108053675122e-05,4.342917180760424e-05,6.663434276501552e-05,2.433596825660269e-05
2012-02-07,8.711966928701308e-05,4.400575732280144e-05,6.774767822934699e-05,4.902731831161913e-05
2012-02-08,7.649394736043993e-05,4.3623650010766673e-05,6.76802323265835e-05,2.754978040858688e-05
